"quantidade_doadores","total_receita","media_receita","recursos_de_outros_candidatos.comites","recursos_de_partidos","recursos_de_pessoas_físicas","recursos_de_pessoas_juridicas","recursos_proprios","votos","quantidade_despesas","quantidade_fornecedores","media_despesa","sexo"
4,14550,3637.5,12250,6325.485,2300,28086,5019.35,627,6,6,2425,1
3,7100,1775,4217.5,6325.485,6900,28086,200,300,3,3,2400,1
3,6932.3,770.255555555556,432.3,6325.485,4550,28086,6500,2018,16,5,431.08125,2
1,967.42,241.855,4217.5,967.42,4550,28086,5019.35,568,4,1,241.855,2
1,4270.5,533.8125,4270.5,6325.485,4550,28086,5019.35,680,8,1,533.8125,1
1,1087.5,543.75,1087.5,6325.485,4550,28086,5019.35,205,2,1,543.75,1
57,2731264.69,31758.891744186,24529.64,1440000,40140,654995.05,571600,144305,2610,922,1046.46157088123,2
5,65700.5,6570.05,4217.5,6325.485,100,53283.5,12317,1183,32,20,2209.390625,2
4,18818.49,1447.57615384615,10837.27,7981.22,4550,28086,5019.35,701,26,13,723.788076923077,2
44,2285068.21,31302.3042465753,4217.5,309975,595550,1057499.9,322043.31,79666,1986,1766,1150.58682779456,2
11,17745.05,985.836111111111,2116.88,4000,6248,28086,5380.17,14060,24,16,739.377083333333,2
2,43065,812.547169811321,4217.5,41065,2000,28086,5019.35,2517,56,3,769.017857142857,2
4,18653.87,1554.48916666667,6183,3046.1,4550,9424.77,5019.35,5487,14,5,1330.705,2
3,5217.2,1304.3,277.2,4000,4550,28086,940,649,6,5,869.533333333333,2
6,9339.9,778.325,4245,1500,1800,28086,1794.9,224,16,12,583.745625,2
15,127550,7502.94117647059,1e+05,6325.485,6550,5000,16000,37726,42,27,3036.90476190476,1
9,182633.33,14048.7176923077,100633.33,6325.485,23500,38500,20000,36834,61,15,2993.98901639344,2
11,575372.85,28768.6425,2e+05,143083,6020,226269.85,5019.35,56983,148,59,3887.65439189189,2
4,5814.69,1162.938,952.5,3414.19,1448,28086,5019.35,1873,5,4,1162.938,2
16,31764,1443.81818181818,5000,6325.485,21234,1080,4450,2501,53,22,599.320943396226,2
5,7230,1032.85714285714,1100,5000,1060,28086,70,1010,18,11,397.888888888889,1
2,1000,500,4217.5,6325.485,1000,28086,5019.35,462,2,2,500,2
4,128720,18388.5714285714,4217.5,117920,5800,28086,5000,2127,23,13,5596.25913043478,2
4,5892.37,736.54625,2192.37,6325.485,3700,28086,5019.35,783,8,4,736.54625,1
2,2803.5,350.4375,4217.5,6325.485,4550,2803.5,5019.35,437,8,2,350.4375,2
6,29546,2110.42857142857,28209,6325.485,724,28086,613,3415,67,33,440.901641791045,2
3,1100,366.666666666667,400,500,200,28086,5019.35,1481,3,3,366.666666666667,1
37,456190,9917.17391304348,4217.5,142500,142700,159990,11000,94275,368,231,1440.64752717391,2
2,1154.04,164.862857142857,904.04,6325.485,250,28086,5019.35,26,7,2,164.862857142857,1
1,1550,1550,1550,6325.485,4550,28086,5019.35,137,2,2,759.2,1
1,1000,333.333333333333,4217.5,6325.485,4550,1000,5019.35,212,3,1,333.333333333333,2
7,141165.05,5881.87708333333,139151.5,6325.485,500,28086,1513.55,14983,44,20,3208.29659090909,2
7,10390,742.142857142857,7555,6325.485,1460,28086,1375,1078,18,12,577.222222222222,2
3,1660,415,1180,6325.485,480,28086,5019.35,304,4,3,415,2
10,268322.5,17888.1666666667,3222.5,6325.485,4100,107000,154000,52260,196,112,1364.90887755102,2
4,6751.5,1125.25,952.5,5099,700,28086,5019.35,1428,17,11,584.185294117647,2
11,10420,947.272727272727,1350,6325.485,9070,28086,5019.35,2245,22,6,472.656818181818,2
2,2802.5,400.357142857143,312.5,6325.485,4550,28086,2490,785,15,6,185.933333333333,2
3,17427.5,2904.58333333333,16627.5,6325.485,800,28086,5019.35,540,33,20,526.40303030303,2
36,56788.39,1158.94673469388,2144,4000,6600,700,43344.39,11560,65,43,873.681692307692,2
1,1761.77,880.885,1761.77,6325.485,4550,28086,5019.35,651,2,1,880.885,2
7,110079.16,3335.73212121212,7935.84,6325.485,99770,2373.32,5019.35,8500,147,61,748.837823129252,2
2,3029,432.714285714286,179,2850,4550,28086,5019.35,3149,7,2,432.714285714286,2
5,12237.8,1359.75555555556,3300,6250,2000,28086,687.8,1328,17,11,719.870588235294,2
8,33714.04,2809.50333333333,4217.5,181.82,21950,4463.87,7118.35,928,33,15,1021.63757575758,2
2,1448,724,4217.5,6325.485,1448,28086,5019.35,112,2,2,724,1
2,2000,500,4217.5,6325.485,2000,28086,5019.35,761,4,2,500,2
1,400,400,4217.5,400,4550,28086,5019.35,37,1,1,400,1
10,3980.19,234.128823529412,4217.5,6325.485,2710.19,28086,1270,1304,21,8,189.134761904762,1
2,780,390,4217.5,6325.485,780,28086,5019.35,42,2,2,390,1
4,22743.8,1516.25333333333,5943.8,6325.485,10700,28086,6100,1801,27,11,842.362962962963,1
1,1044.5,261.125,1044.5,6325.485,4550,28086,5019.35,205,4,1,261.125,2
3,4600,1150,4217.5,400,4000,200,5019.35,10506,4,3,1150,2
8,29957.19,1872.324375,4732.19,1063,11362,28086,12800,648,22,13,1361.69045454545,1
6,5304.24,482.203636363636,1404.24,6325.485,3900,28086,5019.35,118,11,6,482.203636363636,1
1,1150,575,1150,6325.485,4550,28086,5019.35,769,2,1,575,1
10,560300,37353.3333333333,1e+05,6325.485,36600,415000,8700,3842,177,97,3166.22610169492,1
2,12800,6400,4217.5,6325.485,11000,28086,1800,2341,9,6,1422.22222222222,2
3,2141.9,237.988888888889,4217.5,6325.485,1800,28086,341.9,486,13,4,164.761538461538,2
6,5740,521.818181818182,1000,6325.485,3900,28086,840,11763,12,4,477.5925,2
3,103497.76,8624.81333333333,70300,6325.485,4550,28086,33197.76,2670,90,81,1149.97511111111,1
16,1846372.47,6788.13408088235,569454.41,1150000,4770.66,6700,115447.4,179950,1226,185,1505.25984502447,2
3,3914.63,489.32875,518.17,896.46,4550,28086,2500,330,21,11,186.410952380952,2
33,1616819.71,23776.7604411765,22109.05,8e+05,67800,361734.96,365175.7,92042,1107,504,1460.54174345077,2
5,13200,2640,4217.5,6325.485,13200,28086,5019.35,4120,10,5,1109,1
73,957607.54,10881.9038636364,3000,350000,197207.54,185000,222400,159122,1025,931,934.069190243902,1
1,7304.46,1217.41,4217.5,7304.46,4550,28086,5019.35,726,6,1,1217.41,2
19,73997.5,2740.64814814815,10497.5,6325.485,52500,11000,5019.35,25872,104,27,711.514423076923,2
2,9311.73,3103.91,4217.5,7300,4550,28086,2011.73,4932,5,4,1862.346,2
7,46414.05,966.959375,34164.05,6325.485,12250,28086,5019.35,3422,48,7,966.959375,2
11,39808.12,3062.16307692308,2208.12,6325.485,9700,23700,4200,4568,30,14,1325.98366666667,2
15,47010.66,1958.7775,7684.09,10000,6502.17,124,22700.4,5353,32,16,1469.071875,1
2,2118.02,529.505,2118.02,6325.485,4550,28086,5019.35,1989,4,2,529.505,2
2,1442,480.666666666667,42,1400,4550,28086,5019.35,200,3,2,480.666666666667,1
4,3517,206.882352941176,2867,6325.485,650,28086,5019.35,900,17,4,206.882352941176,2
83,1256939.94,8978.14242857143,197657.99,693630.5,106949,223702.45,35000,65171,302,86,4161.74602649007,2
3,2448,816,4217.5,6325.485,1448,28086,1000,812,5,4,489.6,2
4,14324,3581,12824,6325.485,1500,28086,5019.35,1036,4,4,3581,1
4,3715,309.583333333333,3515,6325.485,100,100,5019.35,1044,12,4,309.583333333333,1
27,1008241.81,16003.8382539683,690821.05,6325.485,132100,82464,102856.76,179196,788,285,1279.493464467,2
1,3350,1675,3350,6325.485,4550,28086,5019.35,1117,2,1,1675,2
2,450,225,4217.5,6325.485,450,28086,5019.35,321,2,2,225,1
9,7818.94,781.894,1523.94,4000,2000,295,5019.35,2579,10,9,781.894,2
2,1500,750,4217.5,6325.485,1500,28086,5019.35,181,2,2,750,2
1,9315,1552.5,9315,6325.485,4550,28086,5019.35,5627,10,5,931.5,2
6,7800,1300,4217.5,6325.485,6800,28086,1000,270,8,8,975,2
5,4825,603.125,745,6325.485,480,28086,3600,666,10,8,481.43,2
4,29944.57,2303.42846153846,23407.5,3000,1600,28086,1937.07,17075,12,5,2495.38083333333,2
12,31384.84,871.801111111111,14747.77,3574.47,9482.6,28086,3580,1053,36,15,871.801111111111,2
7,16035.4,1336.28333333333,2400,6325.485,4224,7294.4,2117,552,19,8,843.41052631579,2
1,288.54,144.27,4217.5,6325.485,4550,28086,288.54,804,3,2,96.18,2
29,420657.21,6471.64938461538,161725,125000,80150,39782.21,14000,16015,577,222,728.914592720971,2
1,218.75,72.9166666666667,218.75,6325.485,4550,28086,5019.35,209,3,1,72.9166666666667,1
4,3655.95,522.278571428571,812.2,2343.75,500,28086,5019.35,303,7,4,522.278571428571,1
24,99196.46,3542.73071428571,4217.5,6325.485,83300,5896.46,10000,18273,85,56,1167.01717647059,2
2,5279.25,1319.8125,210,5069.25,4550,28086,5019.35,1452,4,2,1319.8125,2
2,23887.39,1990.61583333333,20862.29,6325.485,4550,28086,3025.1,845,32,23,746.4809375,1
11,60184.75,1941.4435483871,31408.75,6325.485,17576,28086,11200,4820,55,22,1093.14327272727,1
2,4523,1507.66666666667,4217.5,6325.485,4500,28086,23,116,5,3,904.57,1
15,1792298,71691.92,50000,1494000,53848,191450,3000,109864,944,536,1898.62076271186,2
13,47108.68,1884.3472,13878,6325.485,10496.68,5334,17400,12929,45,22,1046.63488888889,2
2,3815.34,545.048571428571,3247.5,6325.485,4550,28086,567.84,1413,11,4,813.881818181818,2
79,3811199.61,8057.50446088795,148945.72,54467.72,657914,62000,2887872.17,92743,2958,1960,1288.43799864773,2
3,4900.64,700.091428571429,2020.64,6325.485,2880,28086,5019.35,8,7,4,700.091428571429,1
3,2811.26,562.252,611.26,1200,1000,28086,5019.35,1512,5,3,584.252,1
3,3403,567.166666666667,1155,1448,800,28086,5019.35,27,6,3,567.166666666667,1
16,2267482.44,46275.1518367347,197912.44,1400000,61570,578000,30000,74980,981,705,2311.09500509684,2
4,1714.63,214.32875,518.17,896.46,300,28086,5019.35,648,8,4,214.32875,2
9,4589.6,417.236363636364,1550,6325.485,2518.4,28086,521.2,1388,21,9,225.219047619048,2
21,43478.45,1610.31296296296,832,7045.5,34600,28086,1000,4199,29,14,1497.76206896552,2
37,527172.4,10758.6204081633,4400,6325.485,95450,348322.4,79000,44739,325,152,1622.06892307692,2
7,11992,999.333333333333,4217.5,6325.485,5238,300,6454,1004,22,19,541.723636363636,1
5,23725.74,949.0296,4217.5,6325.485,3760,8975.74,10990,5715,32,10,741.40125,2
6,2155,239.444444444444,4217.5,145,1000,28086,1010,796,10,8,219,1
1,1087.5,543.75,4217.5,1087.5,4550,28086,5019.35,136,2,1,543.75,2
12,40087.5,2227.08333333333,3047.5,6325.485,19990,2050,15000,11218,34,11,1667.84147058824,2
3,5922.65,987.108333333333,438.9,2343.75,4550,28086,3140,3189,13,5,455.507692307692,2
324,1136899.76,2269.26099800399,70197.21,6325.485,576102.55,370400,120000,125159,446,128,2549.10260089686,2
2,1765.5,252.214285714286,765.5,6325.485,4550,28086,1000,870,9,2,196.166666666667,1
15,10715.35,630.314705882353,1560,6325.485,9155.35,28086,5019.35,11710,33,19,324.707575757576,2
4,2958.87,493.145,4217.5,6325.485,1124,634.87,1200,311,9,6,328.763333333333,2
2,5655,942.5,4217.5,6325.485,4550,5655,5019.35,20470,6,2,942.5,2
39,975771.27,17118.7942105263,4217.5,420303.25,90000,233900,231568.02,82594,1076,452,906.85062267658,2
3,1718,429.5,270,6325.485,1448,28086,5019.35,262,4,3,429.5,2
2,1000,500,4217.5,6325.485,1000,28086,5019.35,389,2,2,500,2
4,7837.08,1306.18,4217.5,6325.485,3650,28086,4187.08,3061,36,4,217.2525,2
14,28214.5,1659.67647058824,4217.5,10000,8688,28086,9526.5,1439,28,20,1007.66071428571,2
1,0.14,0.14,4217.5,0.14,4550,28086,5019.35,77,1,1,0.14,2
11,42055.2,1828.48695652174,4062.5,6325.485,24992.3,28086,13000.4,4080,45,26,934.56,2
39,1960977.03,19415.6141584158,173872.22,907250,78150,796025,5679.8,175310,701,174,2797.01496433666,2
2,626839.55,156709.8875,4217.5,6e+05,26839.55,28086,5019.35,3907,817,237,767.24547123623,2
105,1684658.68,12119.846618705,70206.26,250000,196761.57,1167690.64,5019.35,176370,1001,442,1682.97574425574,2
4,65410.06,6541.006,4217.5,20000,20000,28086,25410.06,7615,17,9,3847.65058823529,2
2,1260000,140000,4217.5,1260000,4550,28086,5019.35,16181,90,16,14000,2
9,84460,7678.18181818182,1560,400,2500,80000,5019.35,7037,23,14,3672.17391304348,1
3,1645.98,329.196,276.08,970,4550,28086,399.9,178,5,4,329.196,2
16,216005.86,9000.24416666667,4217.5,150000,40583.61,2000,23422.25,18464,135,45,1598.26185185185,2
5,10632.2,1329.025,4217.5,4277.2,3500,28086,2855,1612,10,5,1062.72,2
7,125608.24,12560.824,120478.99,6325.485,4905,152.25,72,2034,93,55,1350.62623655914,1
2,3000,500,4217.5,6325.485,1500,28086,1500,44,6,2,500,1
1,740,123.333333333333,740,6325.485,4550,28086,5019.35,1180,6,1,123.333333333333,2
1,14857.13,450.216060606061,14857.13,6325.485,4550,28086,5019.35,1044,33,1,450.216060606061,2
5,9991,713.642857142857,4217.5,291,4550,28086,5150,371,20,10,498.345,2
2,550,275,4217.5,6325.485,550,28086,5019.35,21,2,2,275,1
1,892.36,148.726666666667,4217.5,892.36,4550,28086,5019.35,123,6,1,148.726666666667,2
1,6530,2176.66666666667,4217.5,6325.485,4550,28086,6530,3089,8,6,816.25,2
8,52530,5253,2000,6325.485,34280,28086,16250,5247,55,33,950.329636363636,2
5,12212,872.285714285714,5110,7000,100,28086,2,3486,14,6,872.248571428571,1
18,1399556.94,48260.584137931,5712.5,4000,134835,480000,775000,56534,931,611,1502.98973147154,2
6,13943.25,820.191176470588,5616.25,6325.485,1000,6327,1000,2482,23,7,606.228260869565,2
4,3212.5,535.416666666667,952.5,6325.485,700,28086,1560,176,8,6,394.0625,1
21,44542.7,1781.708,4217.5,2970,29582.7,28086,11990,1302,34,18,1310.07911764706,1
1,950,316.666666666667,950,6325.485,4550,28086,5019.35,655,3,1,316.666666666667,2
7,13426.84,895.122666666667,4976.84,6325.485,6450,28086,2000,747,24,9,555.695416666667,2
1,515.88,103.176,4217.5,515.88,4550,28086,5019.35,85,5,1,103.176,1
4,9788.5,978.85,3500,3788.5,2500,28086,5019.35,296,10,4,978.85,2
3,7165,895.625,4217.5,6325.485,750,28086,6415,315,11,7,654.445454545455,2
9,171683,14306.9166666667,4217.5,33083,92000,10000,36600,83847,19,17,9035.94736842105,2
2,5000,2500,4217.5,4000,4550,28086,1000,445,3,3,1666.66666666667,2
4,2850,712.5,4217.5,6325.485,2850,28086,5019.35,844,6,4,473.066666666667,2
10,83530.43,8353.043,4217.5,6325.485,15428.43,67102,1000,16942,32,14,2610.32625,2
6,26134.38,1451.91,4217.5,6325.485,8750,28086,17384.38,8475,46,15,568.138695652174,2
1,2985,1492.5,2985,6325.485,4550,28086,5019.35,262,2,1,1492.5,1
10,51907.7,2595.385,6693.2,6325.485,14260,28086,30954.5,11367,72,20,718.817916666667,2
156,1038048.5,6215.85928143713,8000,210627,396981.5,410000,12440,33737,430,286,2414.03276744186,2
1,2000,2000,2000,6325.485,4550,28086,5019.35,1216,1,1,2000,2
27,174944,3976,9694,6325.485,127250,33000,5000,8681,210,64,936.620523809524,2
1,1300,650,1300,6325.485,4550,28086,5019.35,159,2,1,650,2
1,5000,5000,4217.5,6325.485,4550,28086,5000,1567,3,1,1666.66666666667,2
12,882050,44102.5,750,460000,12000,384500,24800,103477,220,47,4008.69436363636,2
1,114.5,114.5,114.5,6325.485,4550,28086,5019.35,401,1,1,114.5,1
7,14792.5,1232.70833333333,12022.5,6325.485,1500,240,1030,369,20,9,739.625,2
42,76440.91,1442.28132075472,4217.5,6325.485,26696.54,28086,49744.37,9575,19,11,4023.20578947368,2
1,2885,961.666666666667,4217.5,6325.485,4550,28086,2885,600,10,3,271.49,2
2,66152.9,5512.74166666667,36152.9,30000,4550,28086,5019.35,4731,57,31,1158.81052631579,2
2,2232.26,744.086666666667,232.26,6325.485,2000,28086,5019.35,470,3,2,744.086666666667,1
3,2528,505.6,1028,6325.485,1500,28086,5019.35,660,5,3,505.6,2
126,220932,1712.6511627907,4217.5,6325.485,198532,3000,19400,8505,192,131,1150.94786458333,2
4,19233.87,1748.53363636364,14938.87,4000,4550,295,5019.35,4208,10,5,1872.645,2
7,19400,2425,4217.5,1400,13000,28086,5000,5674,22,12,881.818181818182,2
3,3550,887.5,2850,500,200,28086,5019.35,959,4,3,887.5,1
20,3010.3,136.831818181818,4217.5,6325.485,180,2400,430.3,671,8,3,376.2875,2
3,730,243.333333333333,80,6325.485,650,28086,5019.35,486,3,3,243.333333333333,1
19,241765.91,10511.5613043478,4217.5,6325.485,61100,117515.91,63150,26526,141,96,1714.65184397163,2
1,737.16,737.16,737.16,6325.485,4550,28086,5019.35,662,1,1,737.16,1
10,75278.84,2509.29466666667,3007,6325.485,17141.84,28086,55130,7406,95,20,792.408842105263,2
399,1339009.63,2855.03119402985,27233.84,228832.79,469730,496160,117053,114240,1811,968,739.359607951408,2
6,822660,102832.5,4217.5,6325.485,4000,816660,2000,221567,261,54,3149.05444444444,2
4,10940.86,1094.086,8092.86,6325.485,2750,98,5019.35,426,10,4,1094.086,2
30,2827801.02,18852.0068,92854.3,1768195,487751.72,479000,5019.35,91523,563,208,5022.73715808171,2
3,5279,586.555555555556,4555,6325.485,724,28086,5019.35,351,9,3,586.555555555556,1
4,5928,1482,4217.5,6325.485,1448,4420,60,1661,11,4,1583.90909090909,2
4,8650,1730,2000,6250,400,28086,5019.35,685,7,6,1235.71428571429,2
2,1123.99,70.249375,4217.5,954.92,4550,28086,169.07,290,27,8,39.1725925925926,1
3,2638,239.818181818182,688,6325.485,150,28086,1800,603,42,20,62.7866666666667,1
60,1822256.5,22778.20625,4217.5,1006250,158806.5,657200,5019.35,119375,660,304,3031.70407575758,2
3,3595.01,449.37625,4217.5,6325.485,1800,28086,1795.01,276,8,3,449.37625,2
9,166612.29,12816.33,4217.5,6325.485,7500,33500,125612.29,14010,313,65,532.307635782748,2
2,6315,902.142857142857,3095,6325.485,4550,28086,3220,527,18,4,344.638888888889,2
10,660917.59,30041.7086363636,2225,581442.59,14100,30000,33150,57362,102,23,6479.07843137255,2
3,13380,2230,1080,10300,2000,28086,5019.35,244,18,11,743.010555555556,1
3,191450,14726.9230769231,71450,120000,4550,28086,5019.35,3532,168,124,1139.58333333333,2
16,343667.77,15621.2622727273,4217.5,145000,68359.79,50000,80307.98,76116,330,99,1662.68733333333,2
4,13185,1883.57142857143,9705,6325.485,3480,28086,5019.35,474,16,15,823.2375,1
4,88599.2,6815.32307692308,4217.5,6325.485,2600,28086,85999.2,3129,106,46,835.841509433962,2
7,8496.09,606.863571428571,6346.09,6325.485,1000,28086,1150,1437,20,8,461.1045,2
8,8906,593.733333333333,740,6325.485,910,28086,7256,837,16,4,556.096875,2
9,41574.43,3198.03307692308,1370,6325.485,18704.43,28086,21500,9899,24,10,1729.665,2
7,246835.85,4936.717,2147,74688.85,14800,28086,155200,32195,883,168,279.542933182333,2
13,311109.24,7777.731,2205,125000,21500,69450,92954.24,12336,128,71,2430.5359375,2
15,147639.39,7381.9695,800,120000,25239.39,1600,5019.35,10307,70,47,2108.36071428571,2
10,49694,3105.875,40844,6325.485,7100,500,1250,3281,19,11,2610.57894736842,2
30,578764.97,6890.05916666667,8622.79,6400,71053.98,95648.2,397040,33373,692,529,836.365563583815,2
5,15262.9,1174.06923076923,4217.5,8923,3500,2500,339.9,362,10,4,922.3,2
1,2236.64,559.16,2236.64,6325.485,4550,28086,5019.35,1344,4,1,559.16,2
9,106107.27,4823.05772727273,13536.33,34970.94,37400,20000,200,7637,121,61,876.614049586777,2
8,39552,3296,30052,3500,3800,2200,5019.35,6773,18,9,2196.77777777778,2
3,25689.4,1834.95714285714,23257,6325.485,550,28086,1882.4,701,49,22,523.92693877551,2
2,4276.76,225.092631578947,885.5,6325.485,4550,28086,3391.26,1250,29,5,112.90724137931,2
44,890156.1,11560.4688311688,31777.6,3592.5,282986,332300,239500,60384,987,408,902.975450861196,2
3,19277.2,3855.44,15277.2,4000,4550,28086,5019.35,1925,36,23,709.644444444444,2
8,12414.2,1034.51666666667,4217.5,348.2,1958,3508,6600,1774,19,10,642.341052631579,2
1,1645.34,274.223333333333,1645.34,6325.485,4550,28086,5019.35,31,6,1,274.223333333333,2
9,9514.3,792.858333333333,4217.5,6325.485,6818.4,2646,49.9,1526,12,7,792.858333333333,2
5,47989.62,2086.5052173913,40352.3,181.82,2000,28086,5455.5,5420,43,29,1116.0376744186,2
16,15597,742.714285714286,475,790,10482,28086,3850,984,34,16,458.438235294118,2
3,3139.5,523.25,420.5,1635,4550,28086,1084,752,10,6,313.95,2
5,3691.55,335.595454545455,1190,6325.485,200,28086,2301.55,10259,22,8,166.676363636364,2
2,3340,835,2640,6325.485,4550,28086,700,769,6,4,671.385,2
2,4855.13,2427.565,4217.5,205.13,4550,28086,4650,329,7,4,693.161428571429,2
1,593,98.8333333333333,593,6325.485,4550,28086,5019.35,296,6,1,98.8333333333333,2
2,22743.06,2274.306,17004.15,6325.485,5738.91,28086,5019.35,608,11,3,2067.55090909091,1
146,149926.65,897.764371257485,4217.5,30000,80029.22,23700,16197.43,13266,280,99,535.452357142857,2
8,184021.66,13144.4042857143,55853.66,50000,12000,40000,26168,1846,185,102,994.711675675676,2
3,1386,462,4217.5,6325.485,1086,28086,300,196,4,4,293.6,2
12,335927.55,13437.102,249701.85,6325.485,24200,50000,12000,12835,299,186,1123.50347826087,2
8,521248,57916.4444444444,4217.5,6325.485,3000,518248,5019.35,23720,55,28,9528.50909090909,2
5,34042.5,2127.65625,3842.5,30000,200,28086,5019.35,3776,36,23,944.236111111111,1
9,58350,3241.66666666667,20000,228,11172,28086,26950,6189,39,14,1495.63153846154,2
2,9337.62,3112.54,4217.5,8837.62,4550,500,5019.35,164,3,2,3112.54,1
27,373249.72,9103.65170731707,60550,20000,104114,76170,112400,274625,54,32,6911.35592592593,2
3,3831.48,425.72,3831.48,6325.485,4550,28086,5019.35,256,9,3,425.72,2
3,1880,626.666666666667,1680,6325.485,200,28086,5019.35,1238,3,3,626.666666666667,2
1,3125,781.25,3125,6325.485,4550,28086,5019.35,611,4,1,781.25,1
5,1885,314.166666666667,1325,6325.485,200,28086,360,320,7,5,269.285714285714,1
1,8835.53,679.656153846154,4217.5,8835.53,4550,28086,5019.35,1164,13,1,679.656153846154,1
4,14980,2140,1080,10300,3600,28086,5019.35,645,22,10,680.909090909091,1
6,23740,2158.18181818182,4217.5,6325.485,22540,28086,1200,2065,74,50,320.810810810811,2
8,17026,1309.69230769231,1345,4000,7815,3750,116,2062,52,16,298.271153846154,2
4,12794,3198.5,4217.5,500,12294,28086,5019.35,186,4,4,3198.5,1
4,4750.3,431.845454545455,1225,6325.485,1400,565,1560.3,441,11,4,381.222727272727,2
7,50582.95,2975.46764705882,7258.75,36974.2,6350,28086,5019.35,1612,53,18,977.711320754717,2
5,41224.03,2944.57357142857,4217.5,896.46,24750,28086,15577.57,13190,178,47,231.595674157303,2
2,1952.5,488.125,952.5,1000,4550,28086,5019.35,297,4,2,488.125,1
4,105541.55,5554.81842105263,32107,619,4550,28086,72815.55,1539,99,54,1065.81565656566,1
3,1490,496.666666666667,4217.5,1000,440,28086,50,295,5,4,498,1
